,age,education,marital-status,race,income,occupation
44336,46,Masters,Married-civ-spouse,White,>50K,Exec-managerial
44337,50,Masters,Widowed,White,<=50K,Prof-specialty
44338,43,Bachelors,Married-civ-spouse,White,>50K,Sales
44339,29,HS-grad,Never-married,White,<=50K,Transport-moving
44340,18,HS-grad,Never-married,White,<=50K,Farming-fishing
44341,47,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
44342,28,HS-grad,Divorced,White,<=50K,Exec-managerial
44343,60,Assoc-voc,Married-civ-spouse,White,<=50K,Other-service
44344,34,HS-grad,Married-civ-spouse,White,<=50K,Handlers-cleaners
44345,25,Some-college,Married-civ-spouse,White,<=50K,Adm-clerical
44346,19,HS-grad,Never-married,White,<=50K,Protective-serv
44347,35,HS-grad,Married-civ-spouse,White,<=50K,Handlers-cleaners
44348,41,Some-college,Divorced,Amer-Indian-Eskimo,<=50K,Adm-clerical
44349,23,Some-college,Never-married,White,<=50K,
44350,69,Some-college,Married-civ-spouse,White,<=50K,Exec-managerial
44351,44,Doctorate,Never-married,White,>50K,Prof-specialty
44352,49,Bachelors,Married-civ-spouse,White,>50K,Sales
44353,31,HS-grad,Married-civ-spouse,White,<=50K,Protective-serv
44354,36,Bachelors,Married-civ-spouse,White,>50K,Tech-support
44355,33,Some-college,Never-married,White,<=50K,Other-service
44356,35,Assoc-acdm,Never-married,White,<=50K,Handlers-cleaners
44357,53,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
44358,32,Some-college,Married-civ-spouse,White,>50K,Tech-support
44359,26,11th,Never-married,White,<=50K,Sales
44360,40,Bachelors,Never-married,White,<=50K,Exec-managerial
44361,35,Masters,Married-civ-spouse,White,>50K,Prof-specialty
44362,52,HS-grad,Separated,White,<=50K,Exec-managerial
44363,32,Bachelors,Never-married,Asian-Pac-Islander,<=50K,
44364,18,HS-grad,Never-married,White,<=50K,Adm-clerical
44365,58,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
44366,26,HS-grad,Married-civ-spouse,White,<=50K,Adm-clerical
44367,33,HS-grad,Married-civ-spouse,Black,<=50K,Craft-repair
44368,39,Masters,Divorced,White,<=50K,Exec-managerial
44369,47,Bachelors,Never-married,White,<=50K,Sales
44370,33,HS-grad,Never-married,White,<=50K,Craft-repair
44371,28,Some-college,Never-married,White,<=50K,Craft-repair
44372,48,Masters,Divorced,Asian-Pac-Islander,<=50K,Prof-specialty
44373,67,Bachelors,Married-civ-spouse,White,>50K,Sales
44374,22,Some-college,Never-married,White,<=50K,Sales
44375,62,Some-college,Divorced,White,<=50K,Prof-specialty
44376,42,Masters,Never-married,White,<=50K,Prof-specialty
44377,53,Doctorate,Married-civ-spouse,White,<=50K,Prof-specialty
44378,64,9th,Married-civ-spouse,White,<=50K,Other-service
44379,29,Bachelors,Married-civ-spouse,White,<=50K,Tech-support
44380,51,Bachelors,Married-spouse-absent,White,>50K,Exec-managerial
44381,64,HS-grad,Married-civ-spouse,White,<=50K,Transport-moving
44382,24,11th,Never-married,White,>50K,Prof-specialty
44383,47,12th,Married-civ-spouse,White,<=50K,Adm-clerical
44384,35,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
44385,31,Masters,Divorced,White,<=50K,Exec-managerial
44386,64,HS-grad,Married-civ-spouse,Black,<=50K,Handlers-cleaners
44387,38,Masters,Married-civ-spouse,White,>50K,Prof-specialty
44388,42,Masters,Married-civ-spouse,White,>50K,Prof-specialty
44389,46,11th,Married-civ-spouse,White,<=50K,Craft-repair
44390,37,HS-grad,Never-married,White,<=50K,Adm-clerical
44391,30,Bachelors,Never-married,Asian-Pac-Islander,<=50K,Prof-specialty
44392,33,HS-grad,Married-civ-spouse,White,<=50K,Machine-op-inspct
44393,52,Bachelors,Married-civ-spouse,Black,<=50K,Prof-specialty
44394,21,HS-grad,Never-married,Black,<=50K,Adm-clerical
44395,48,HS-grad,Divorced,White,<=50K,Other-service
44396,22,12th,Married-civ-spouse,White,<=50K,Machine-op-inspct
44397,20,HS-grad,Never-married,White,<=50K,Machine-op-inspct
44398,80,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
44399,47,Assoc-acdm,Separated,Black,<=50K,Adm-clerical
44400,35,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
44401,37,HS-grad,Married-civ-spouse,White,>50K,Sales
44402,73,HS-grad,Widowed,White,<=50K,Adm-clerical
44403,45,HS-grad,Never-married,White,<=50K,Other-service
44404,34,HS-grad,Married-civ-spouse,Amer-Indian-Eskimo,<=50K,Farming-fishing
44405,35,HS-grad,Married-civ-spouse,White,<=50K,Machine-op-inspct
44406,41,Masters,Married-civ-spouse,White,>50K,Prof-specialty
44407,36,HS-grad,Married-civ-spouse,Black,<=50K,Craft-repair
44408,40,Some-college,Married-civ-spouse,White,>50K,Handlers-cleaners
44409,26,Bachelors,Never-married,White,<=50K,
44410,27,HS-grad,Married-civ-spouse,White,<=50K,Sales
44411,52,HS-grad,Married-civ-spouse,Black,>50K,Transport-moving
44412,45,Masters,Divorced,White,<=50K,Prof-specialty
44413,39,HS-grad,Married-civ-spouse,White,<=50K,Adm-clerical
44414,30,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
44415,38,Some-college,Married-civ-spouse,White,>50K,Sales
44416,43,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
44417,20,Some-college,Never-married,White,<=50K,Sales
44418,38,Doctorate,Married-spouse-absent,Asian-Pac-Islander,>50K,Prof-specialty
44419,30,11th,Never-married,Amer-Indian-Eskimo,<=50K,Handlers-cleaners
44420,30,Assoc-voc,Never-married,White,<=50K,Adm-clerical
44421,59,HS-grad,Widowed,White,<=50K,Craft-repair
44422,30,Some-college,Divorced,Black,<=50K,Exec-managerial
44423,43,Bachelors,Married-spouse-absent,White,<=50K,Sales
44424,49,Assoc-voc,Never-married,White,<=50K,Adm-clerical
44425,40,Prof-school,Married-civ-spouse,Asian-Pac-Islander,<=50K,Prof-specialty
44426,34,11th,Married-civ-spouse,White,<=50K,Other-service
44427,47,HS-grad,Divorced,White,<=50K,Farming-fishing
44428,57,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
44429,64,Masters,Married-civ-spouse,White,>50K,Prof-specialty
44430,35,HS-grad,Never-married,White,<=50K,Handlers-cleaners
44431,39,Some-college,Married-civ-spouse,White,>50K,Sales
44432,90,10th,Divorced,White,<=50K,
44433,30,HS-grad,Married-civ-spouse,White,<=50K,Exec-managerial
44434,71,7th-8th,Married-civ-spouse,White,>50K,Transport-moving
44435,29,Bachelors,Never-married,White,<=50K,Craft-repair
44436,40,10th,Married-civ-spouse,White,>50K,Craft-repair
44437,39,Some-college,Married-civ-spouse,White,<=50K,Sales
44438,53,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
44439,50,Bachelors,Married-civ-spouse,White,<=50K,Sales
44440,50,Some-college,Married-civ-spouse,White,<=50K,Machine-op-inspct
44441,28,Bachelors,Married-civ-spouse,White,<=50K,Prof-specialty
44442,79,10th,Married-civ-spouse,White,<=50K,
44443,70,Bachelors,Widowed,White,<=50K,Farming-fishing
44444,44,Some-college,Married-civ-spouse,Black,<=50K,Craft-repair
44445,41,HS-grad,Married-civ-spouse,White,<=50K,Protective-serv
44446,27,Some-college,Never-married,White,<=50K,Adm-clerical
44447,19,HS-grad,Never-married,White,<=50K,Other-service
44448,18,11th,Never-married,White,<=50K,Sales
44449,37,Masters,Never-married,Black,>50K,Exec-managerial
44450,20,Some-college,Never-married,Black,<=50K,Sales
44451,33,Some-college,Married-spouse-absent,Amer-Indian-Eskimo,<=50K,Sales
44452,53,Assoc-acdm,Married-civ-spouse,White,>50K,Transport-moving
44453,56,HS-grad,Married-civ-spouse,White,<=50K,Machine-op-inspct
44454,18,HS-grad,Never-married,Asian-Pac-Islander,<=50K,Sales
44455,54,Masters,Never-married,White,<=50K,Prof-specialty
44456,40,7th-8th,Never-married,White,<=50K,Other-service
44457,45,7th-8th,Married-civ-spouse,Amer-Indian-Eskimo,<=50K,Machine-op-inspct
44458,27,HS-grad,Never-married,White,<=50K,Adm-clerical
44459,48,Some-college,Divorced,White,<=50K,Exec-managerial
44460,35,HS-grad,Married-civ-spouse,White,>50K,Sales
44461,27,Some-college,Never-married,White,<=50K,Machine-op-inspct
44462,72,Bachelors,Married-civ-spouse,White,>50K,
44463,27,HS-grad,Married-civ-spouse,White,<=50K,Sales
44464,22,Some-college,Never-married,White,<=50K,Farming-fishing
44465,29,Assoc-voc,Never-married,White,<=50K,Adm-clerical
44466,34,Bachelors,Divorced,White,<=50K,
44467,51,HS-grad,Married-civ-spouse,White,<=50K,Farming-fishing
44468,54,Assoc-acdm,Separated,Black,<=50K,
44469,25,Bachelors,Never-married,White,<=50K,Sales
44470,35,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
44471,36,Doctorate,Never-married,White,<=50K,Prof-specialty
44472,57,HS-grad,Widowed,Black,<=50K,Tech-support
44473,28,Some-college,Married-civ-spouse,White,<=50K,Sales
44474,34,Some-college,Never-married,White,<=50K,Adm-clerical
44475,58,HS-grad,Widowed,White,<=50K,Tech-support
44476,37,Masters,Married-civ-spouse,White,>50K,Exec-managerial
44477,61,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
44478,48,Bachelors,Married-civ-spouse,White,>50K,Sales
44479,64,11th,Married-civ-spouse,White,<=50K,Transport-moving
44480,50,10th,Married-civ-spouse,White,<=50K,Farming-fishing
44481,34,HS-grad,Never-married,White,<=50K,Handlers-cleaners
44482,21,Some-college,Never-married,White,<=50K,
44483,59,HS-grad,Widowed,Black,<=50K,Other-service
44484,75,Some-college,Widowed,White,<=50K,Adm-clerical
44485,30,Bachelors,Married-civ-spouse,White,<=50K,Adm-clerical
44486,26,Assoc-voc,Married-civ-spouse,White,<=50K,Transport-moving
44487,20,HS-grad,Never-married,Black,<=50K,Sales
44488,53,Some-college,Separated,Black,<=50K,Adm-clerical
44489,48,Masters,Married-civ-spouse,White,>50K,Prof-specialty
44490,33,HS-grad,Never-married,White,<=50K,Craft-repair
44491,47,Some-college,Divorced,White,<=50K,Craft-repair
44492,51,Bachelors,Divorced,White,<=50K,Exec-managerial
44493,54,HS-grad,Married-civ-spouse,White,<=50K,Prof-specialty
44494,51,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
44495,47,Bachelors,Divorced,White,<=50K,Adm-clerical
44496,34,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
44497,31,HS-grad,Divorced,White,<=50K,Tech-support
44498,42,Some-college,Married-civ-spouse,White,>50K,Sales
44499,24,Some-college,Never-married,Black,<=50K,Adm-clerical
44500,18,Some-college,Never-married,White,<=50K,
44501,79,7th-8th,Widowed,Black,<=50K,Other-service
44502,38,HS-grad,Married-civ-spouse,Black,<=50K,Sales
44503,67,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
44504,25,Some-college,Never-married,White,<=50K,Machine-op-inspct
44505,47,Bachelors,Married-civ-spouse,White,<=50K,Machine-op-inspct
44506,25,HS-grad,Married-civ-spouse,White,<=50K,Prof-specialty
44507,24,9th,Never-married,White,<=50K,
44508,24,Some-college,Married-civ-spouse,White,<=50K,
44509,47,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
44510,46,HS-grad,Divorced,White,<=50K,Exec-managerial
44511,26,HS-grad,Married-civ-spouse,White,<=50K,Sales
44512,32,HS-grad,Never-married,White,<=50K,Machine-op-inspct
44513,26,Prof-school,Never-married,Asian-Pac-Islander,<=50K,Prof-specialty
44514,52,Assoc-voc,Divorced,White,<=50K,Adm-clerical
44515,61,HS-grad,Married-civ-spouse,White,<=50K,Adm-clerical
44516,46,Assoc-voc,Divorced,White,<=50K,Tech-support
44517,41,Some-college,Married-civ-spouse,White,<=50K,Machine-op-inspct
44518,48,HS-grad,Married-civ-spouse,White,<=50K,Sales
44519,41,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
44520,47,Assoc-voc,Married-civ-spouse,White,<=50K,Transport-moving
44521,33,HS-grad,Married-civ-spouse,White,<=50K,Transport-moving
44522,22,Some-college,Never-married,White,<=50K,Sales
44523,57,Masters,Married-civ-spouse,White,>50K,Sales
44524,20,Some-college,Never-married,White,<=50K,Sales
44525,64,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
44526,36,Bachelors,Married-civ-spouse,White,<=50K,Craft-repair
44527,18,12th,Never-married,White,<=50K,
44528,40,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
44529,28,HS-grad,Divorced,White,<=50K,
44530,40,HS-grad,Married-civ-spouse,White,<=50K,Sales
44531,31,HS-grad,Never-married,White,<=50K,Other-service
44532,32,Bachelors,Married-civ-spouse,White,<=50K,Farming-fishing
44533,42,5th-6th,Separated,White,<=50K,Handlers-cleaners
44534,22,Some-college,Never-married,White,<=50K,
44535,25,Some-college,Never-married,White,<=50K,Adm-clerical
44536,27,Some-college,Never-married,Black,<=50K,Adm-clerical
44537,21,Some-college,Never-married,White,<=50K,
44538,47,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
44539,56,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
44540,31,Some-college,Divorced,White,<=50K,Other-service
44541,29,Bachelors,Never-married,White,>50K,Sales
44542,17,10th,Never-married,White,<=50K,Other-service
44543,38,HS-grad,Married-civ-spouse,Asian-Pac-Islander,<=50K,Handlers-cleaners
44544,31,11th,Married-civ-spouse,White,>50K,Transport-moving
44545,23,HS-grad,Married-civ-spouse,White,<=50K,Sales
44546,24,Bachelors,Never-married,White,<=50K,Other-service
44547,25,HS-grad,Married-spouse-absent,White,<=50K,Transport-moving
44548,64,Bachelors,Married-civ-spouse,White,<=50K,
44549,44,Some-college,Married-civ-spouse,White,<=50K,Adm-clerical
44550,48,Some-college,Divorced,White,<=50K,Exec-managerial
44551,35,11th,Never-married,White,<=50K,Craft-repair
44552,35,Bachelors,Married-civ-spouse,White,<=50K,Other-service
44553,38,Masters,Married-civ-spouse,Asian-Pac-Islander,<=50K,Prof-specialty
44554,68,Some-college,Married-civ-spouse,White,<=50K,Adm-clerical
44555,59,HS-grad,Divorced,Black,<=50K,Other-service
44556,43,Bachelors,Divorced,White,<=50K,Prof-specialty
44557,28,Some-college,Never-married,Black,<=50K,Sales
44558,50,Bachelors,Divorced,White,<=50K,Exec-managerial
44559,45,HS-grad,Never-married,White,<=50K,Other-service
44560,17,11th,Never-married,White,<=50K,Sales
44561,44,Masters,Never-married,White,>50K,Prof-specialty
44562,26,Some-college,Never-married,White,<=50K,Adm-clerical
44563,27,Some-college,Never-married,White,<=50K,Sales
44564,40,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
44565,45,Masters,Married-civ-spouse,White,<=50K,Prof-specialty
44566,43,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
44567,28,Some-college,Never-married,White,<=50K,Farming-fishing
44568,54,Some-college,Never-married,White,<=50K,Other-service
44569,43,Bachelors,Divorced,Black,>50K,Exec-managerial
44570,40,Bachelors,Married-civ-spouse,Other,>50K,Tech-support
44571,19,Some-college,Never-married,White,<=50K,Sales
44572,24,Some-college,Never-married,White,<=50K,Farming-fishing
44573,20,HS-grad,Never-married,White,<=50K,Machine-op-inspct
44574,55,HS-grad,Never-married,White,<=50K,Exec-managerial
44575,39,12th,Married-civ-spouse,White,<=50K,Craft-repair
44576,22,Assoc-acdm,Never-married,Asian-Pac-Islander,<=50K,Adm-clerical
44577,44,Assoc-voc,Married-civ-spouse,White,>50K,Prof-specialty
44578,30,Some-college,Never-married,White,<=50K,Adm-clerical
44579,74,HS-grad,Widowed,White,<=50K,Sales
44580,30,Some-college,Divorced,White,<=50K,Craft-repair
44581,31,Some-college,Divorced,White,<=50K,Exec-managerial
44582,56,HS-grad,Divorced,Black,<=50K,
44583,59,HS-grad,Divorced,White,<=50K,Craft-repair
44584,24,Bachelors,Never-married,White,<=50K,Adm-clerical
44585,21,5th-6th,Never-married,White,<=50K,Farming-fishing
44586,51,Some-college,Married-civ-spouse,White,>50K,Craft-repair
44587,20,Some-college,Never-married,White,<=50K,
44588,33,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
44589,51,Assoc-acdm,Married-civ-spouse,White,>50K,Prof-specialty
44590,20,Some-college,Never-married,White,<=50K,Sales
44591,59,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
44592,31,Bachelors,Never-married,White,<=50K,Prof-specialty
44593,39,Some-college,Separated,White,<=50K,Craft-repair
44594,31,Some-college,Never-married,White,<=50K,Prof-specialty
44595,46,HS-grad,Separated,White,<=50K,
44596,23,Some-college,Never-married,White,<=50K,
44597,57,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
44598,67,Doctorate,Married-civ-spouse,White,<=50K,
44599,35,1st-4th,Married-civ-spouse,White,<=50K,Exec-managerial
44600,40,Doctorate,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
44601,17,11th,Never-married,White,<=50K,Other-service
44602,34,Bachelors,Never-married,White,<=50K,Prof-specialty
44603,33,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
44604,47,Bachelors,Divorced,White,<=50K,Exec-managerial
44605,49,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
44606,24,Bachelors,Married-spouse-absent,Black,<=50K,Adm-clerical
44607,28,Some-college,Never-married,White,<=50K,Tech-support
44608,30,Some-college,Never-married,White,<=50K,Craft-repair
44609,31,10th,Never-married,White,<=50K,Craft-repair
44610,40,HS-grad,Married-civ-spouse,White,<=50K,Handlers-cleaners
44611,46,HS-grad,Married-civ-spouse,White,<=50K,Sales
44612,54,5th-6th,Never-married,White,<=50K,Machine-op-inspct
44613,27,Some-college,Never-married,Black,<=50K,
44614,50,Bachelors,Married-civ-spouse,White,<=50K,Exec-managerial
44615,35,9th,Married-civ-spouse,White,<=50K,Exec-managerial
44616,44,HS-grad,Married-civ-spouse,White,<=50K,Machine-op-inspct
44617,46,Some-college,Married-spouse-absent,Asian-Pac-Islander,<=50K,Adm-clerical
44618,22,Bachelors,Never-married,White,<=50K,Prof-specialty
44619,38,Some-college,Never-married,White,<=50K,Other-service
44620,46,Some-college,Never-married,White,>50K,Exec-managerial
44621,81,7th-8th,Widowed,White,<=50K,Exec-managerial
44622,36,HS-grad,Never-married,White,<=50K,Craft-repair
44623,28,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
44624,58,7th-8th,Married-civ-spouse,Black,<=50K,
44625,51,Some-college,Married-civ-spouse,White,<=50K,Handlers-cleaners
44626,37,Some-college,Married-civ-spouse,White,<=50K,
44627,45,Some-college,Divorced,White,<=50K,Machine-op-inspct
44628,40,HS-grad,Separated,White,<=50K,Craft-repair
44629,44,Masters,Married-civ-spouse,White,>50K,Sales
44630,35,HS-grad,Never-married,White,<=50K,Machine-op-inspct
44631,34,Bachelors,Never-married,White,<=50K,Prof-specialty
44632,25,Some-college,Divorced,White,<=50K,Other-service
44633,66,HS-grad,Married-civ-spouse,White,<=50K,Transport-moving
44634,30,Bachelors,Never-married,White,<=50K,Tech-support
44635,40,9th,Divorced,Amer-Indian-Eskimo,<=50K,Other-service
44636,43,Bachelors,Married-civ-spouse,White,<=50K,Transport-moving
44637,43,Some-college,Divorced,White,<=50K,Other-service
44638,44,Assoc-acdm,Widowed,White,<=50K,Adm-clerical
44639,48,Some-college,Divorced,White,<=50K,Prof-specialty
44640,42,Masters,Married-civ-spouse,White,>50K,Sales
44641,25,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
44642,33,HS-grad,Married-civ-spouse,White,<=50K,Other-service
44643,28,Bachelors,Never-married,White,>50K,Prof-specialty
44644,24,Bachelors,Never-married,White,<=50K,Exec-managerial
44645,29,Bachelors,Never-married,White,<=50K,Sales
44646,51,HS-grad,Married-civ-spouse,Black,>50K,Prof-specialty
44647,47,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
44648,45,Some-college,Never-married,White,<=50K,Craft-repair
44649,36,Assoc-voc,Separated,Black,<=50K,Adm-clerical
44650,54,11th,Married-civ-spouse,White,<=50K,Transport-moving
44651,23,Some-college,Never-married,White,<=50K,Tech-support
44652,36,HS-grad,Married-civ-spouse,White,<=50K,Other-service
44653,44,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
44654,27,Assoc-voc,Never-married,White,>50K,Tech-support
44655,53,Assoc-acdm,Married-civ-spouse,Asian-Pac-Islander,<=50K,Sales
44656,30,Some-college,Never-married,White,<=50K,Craft-repair
44657,67,HS-grad,Never-married,White,>50K,Adm-clerical
44658,24,Masters,Never-married,Black,<=50K,Sales
44659,33,Assoc-voc,Married-civ-spouse,White,<=50K,Craft-repair
44660,29,Bachelors,Never-married,White,<=50K,Prof-specialty
44661,51,Bachelors,Divorced,White,<=50K,Sales
44662,44,HS-grad,Never-married,Black,<=50K,Other-service
44663,27,11th,Married-civ-spouse,White,<=50K,Machine-op-inspct
44664,36,Some-college,Married-civ-spouse,White,>50K,Craft-repair
44665,57,Bachelors,Divorced,White,<=50K,Prof-specialty
44666,43,HS-grad,Divorced,White,<=50K,Other-service
44667,62,HS-grad,Married-spouse-absent,White,<=50K,Craft-repair
44668,53,Assoc-acdm,Separated,White,<=50K,Exec-managerial
44669,44,HS-grad,Divorced,White,<=50K,Transport-moving
44670,44,Some-college,Married-civ-spouse,White,>50K,Protective-serv
44671,22,Some-college,Never-married,White,<=50K,Sales
44672,57,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
44673,52,HS-grad,Married-civ-spouse,Asian-Pac-Islander,<=50K,Machine-op-inspct
44674,66,HS-grad,Widowed,White,<=50K,Transport-moving
44675,37,HS-grad,Married-civ-spouse,White,<=50K,Farming-fishing
44676,33,9th,Married-civ-spouse,White,<=50K,Handlers-cleaners
44677,34,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
44678,23,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
44679,36,HS-grad,Never-married,White,<=50K,Craft-repair
44680,50,Masters,Divorced,White,>50K,Prof-specialty
44681,39,HS-grad,Never-married,White,<=50K,Other-service
44682,50,Assoc-voc,Married-civ-spouse,White,<=50K,Other-service
44683,23,Assoc-acdm,Married-civ-spouse,White,<=50K,Farming-fishing
44684,47,5th-6th,Separated,White,<=50K,
44685,39,Some-college,Married-civ-spouse,White,>50K,Protective-serv
44686,43,Bachelors,Married-civ-spouse,Black,>50K,Tech-support
44687,23,Bachelors,Never-married,White,<=50K,Adm-clerical
44688,44,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
44689,57,11th,Married-civ-spouse,White,<=50K,Farming-fishing
44690,47,HS-grad,Divorced,White,<=50K,Other-service
44691,28,7th-8th,Separated,Black,<=50K,Machine-op-inspct
44692,17,11th,Never-married,White,<=50K,Handlers-cleaners
44693,43,Masters,Separated,White,<=50K,Sales
44694,47,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
44695,53,10th,Married-civ-spouse,White,<=50K,Exec-managerial
44696,26,Some-college,Never-married,White,<=50K,Sales
44697,46,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
44698,20,Some-college,Never-married,White,<=50K,Adm-clerical
44699,48,Bachelors,Divorced,Black,>50K,Protective-serv
44700,49,HS-grad,Divorced,White,>50K,Exec-managerial
44701,52,HS-grad,Married-civ-spouse,White,<=50K,Tech-support
44702,35,HS-grad,Married-civ-spouse,White,<=50K,Other-service
44703,51,HS-grad,Divorced,White,<=50K,Craft-repair
44704,31,Masters,Married-civ-spouse,White,>50K,Exec-managerial
44705,42,HS-grad,Married-civ-spouse,White,<=50K,Farming-fishing
44706,41,Some-college,Divorced,White,<=50K,Sales
44707,46,Bachelors,Married-civ-spouse,White,<=50K,Farming-fishing
44708,25,Assoc-voc,Never-married,White,>50K,Sales
44709,23,HS-grad,Married-civ-spouse,White,<=50K,Handlers-cleaners
44710,43,Bachelors,Married-civ-spouse,White,<=50K,Handlers-cleaners
44711,41,Some-college,Never-married,White,<=50K,Adm-clerical
44712,29,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
44713,27,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
44714,24,Bachelors,Never-married,White,<=50K,Sales
44715,44,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
44716,31,HS-grad,Never-married,Black,<=50K,Adm-clerical
44717,43,Some-college,Never-married,White,<=50K,Craft-repair
44718,41,HS-grad,Divorced,Black,>50K,Protective-serv
44719,43,Some-college,Married-civ-spouse,White,<=50K,Transport-moving
44720,50,Some-college,Married-civ-spouse,White,>50K,Sales
44721,70,11th,Married-civ-spouse,White,<=50K,Farming-fishing
44722,78,HS-grad,Married-civ-spouse,White,<=50K,Farming-fishing
44723,21,Some-college,Never-married,White,<=50K,
44724,26,Some-college,Never-married,Black,<=50K,Sales
44725,73,HS-grad,Divorced,White,<=50K,Adm-clerical
44726,47,HS-grad,Divorced,White,<=50K,Exec-managerial
44727,39,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
44728,61,HS-grad,Divorced,Black,<=50K,Other-service
44729,45,HS-grad,Never-married,White,<=50K,Adm-clerical
44730,47,HS-grad,Divorced,White,<=50K,Sales
44731,38,Bachelors,Never-married,White,<=50K,Other-service
44732,21,HS-grad,Never-married,White,<=50K,Machine-op-inspct
44733,46,Assoc-voc,Married-civ-spouse,White,>50K,Sales
44734,23,Bachelors,Never-married,White,<=50K,Adm-clerical
44735,28,Some-college,Married-civ-spouse,Other,>50K,Exec-managerial
44736,18,Some-college,Never-married,White,<=50K,Adm-clerical
44737,50,9th,Married-civ-spouse,White,<=50K,Prof-specialty
44738,34,Assoc-voc,Married-civ-spouse,White,<=50K,Craft-repair
44739,30,Bachelors,Never-married,Black,<=50K,Prof-specialty
44740,53,1st-4th,Divorced,White,<=50K,Machine-op-inspct
44741,63,Bachelors,Married-civ-spouse,White,<=50K,Farming-fishing
44742,62,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
44743,28,HS-grad,Never-married,White,<=50K,Transport-moving
44744,39,10th,Separated,Black,<=50K,Craft-repair
44745,28,Some-college,Never-married,White,<=50K,Transport-moving
44746,44,Some-college,Married-civ-spouse,White,<=50K,Farming-fishing
44747,26,Bachelors,Never-married,Black,<=50K,Craft-repair
44748,32,11th,Married-spouse-absent,White,<=50K,Craft-repair
44749,39,Masters,Married-civ-spouse,White,<=50K,Exec-managerial
44750,70,9th,Never-married,White,<=50K,
44751,27,Bachelors,Never-married,White,<=50K,Prof-specialty
44752,31,Prof-school,Married-civ-spouse,Asian-Pac-Islander,<=50K,Prof-specialty
44753,61,HS-grad,Married-civ-spouse,White,>50K,Protective-serv
44754,32,10th,Married-civ-spouse,White,<=50K,Other-service
44755,21,Some-college,Never-married,White,<=50K,
44756,24,11th,Never-married,White,<=50K,Prof-specialty
44757,39,Some-college,Married-civ-spouse,White,>50K,Transport-moving
44758,29,Some-college,Married-civ-spouse,White,<=50K,Machine-op-inspct
44759,52,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
44760,26,HS-grad,Never-married,White,<=50K,Handlers-cleaners
44761,30,Assoc-acdm,Never-married,White,<=50K,Tech-support
44762,70,HS-grad,Married-civ-spouse,White,<=50K,Adm-clerical
44763,29,HS-grad,Never-married,White,<=50K,Handlers-cleaners
44764,32,Some-college,Divorced,White,<=50K,Adm-clerical
44765,32,HS-grad,Married-civ-spouse,White,<=50K,Handlers-cleaners
44766,58,12th,Married-civ-spouse,White,<=50K,Craft-repair
44767,75,11th,Widowed,White,<=50K,Sales
44768,37,Bachelors,Divorced,White,<=50K,Craft-repair
44769,39,HS-grad,Married-civ-spouse,Black,<=50K,Other-service
44770,66,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
44771,46,HS-grad,Divorced,White,<=50K,Craft-repair
